MovieID,ActorID,CharacterID
752,3515,3784
752,3511,7612
752,4041,15987
752,922,4245
752,4250,17196
752,1794,2546
752,3440,11
752,895,6197
752,1396,5006
753,726,6446
753,1271,2921
753,3117,6886
753,4764,16976
753,2247,7671
753,1787,14814
753,4028,17262
753,3239,14093
753,1106,2657
753,3330,9297
753,2983,8495
753,597,12658
753,2301,7998
754,284,11055
754,1556,4149
754,2043,2379
754,1370,15887
754,2768,17342
754,3197,6550
754,2612,3541
754,463,7033
754,4585,8710
754,1729,11051
755,4054,3469
755,4924,15043
755,2641,11100
755,689,15531
755,4425,9000
755,2609,1207
755,180,1904
755,3449,17369
755,3422,10877
755,3011,9262
755,4217,9805
755,4950,14324
755,3199,8783
755,2740,10235
755,4411,13518
756,2065,13269
756,2534,4984
756,2937,17245
756,3850,4024
756,4356,3017
756,4232,7775
756,2064,17251
756,2443,291
756,2325,17866
756,4490,10878
756,4087,569
756,523,3225
756,1297,3870
756,3456,7853
756,4029,13401
756,1533,15196
756,4220,6961
756,4950,6510
756,3959,2433
757,2169,1149
757,3867,14741
757,57,17914
757,3575,17902
757,2122,604
757,2552,16460
757,2627,15228
757,1473,10458
757,1504,10897
757,4301,17373
757,680,8348
758,1489,6692
758,2424,1148
758,4102,1053
758,2317,12306
758,4771,7563
758,4306,2972
758,2999,9373
758,4426,3591
759,1836,12204
759,305,4723
759,479,7529
759,439,9381
759,1691,3809
759,3252,7334
759,4356,2259
759,3199,14562
759,900,16427
759,1098,3105
759,1243,13936
759,3380,14870
759,752,6898
759,3878,6776
759,2219,5541
759,3544,5686
759,2231,10048
760,1719,12420
760,3546,17565
760,2641,7151
760,200,13957
760,1471,14860
760,2523,1695
760,1540,3732
760,1637,5470
760,1292,8076
760,4201,11773
760,2659,5889
760,396,11564
760,962,16571
761,4747,969
761,951,10395
761,2270,7583
761,1489,10174
761,960,9230
761,998,12622
761,262,10491
761,1712,14530
761,2914,565
761,308,12401
761,3059,2997
761,3729,13622
762,3117,4448
762,4380,9195
762,2570,16131
762,3412,5506
762,4722,12240
762,920,2818
762,1482,13316
762,397,2180
762,4267,8495
762,2166,1792
762,3083,14532
762,1628,3909
762,2552,8271
762,1093,2457
762,1429,4286
763,3467,7846
763,866,1730
763,879,12847
763,685,2413
763,1785,4764
763,4122,3882
763,2092,13732
763,466,10144
763,4653,16827
763,1010,1320
763,4815,5831
763,2002,6144
763,1133,11425
763,2155,5319
763,3724,15799
763,4283,2970
763,2524,9289
763,2126,14792
764,2428,10663
764,1282,10185
764,2689,9857
764,1798,293
764,4197,17005
764,4374,5216
764,2952,13283
764,4443,14406
764,690,2842
764,559,6241
764,1831,7676
764,1954,17708
764,4469,16445
764,276,7891
765,500,17929
765,4801,3267
765,4842,6394
765,1366,13390
765,1138,14602
765,522,922
765,1576,13178
765,4752,9391
765,4990,5925
765,3804,7259
765,1449,4168
766,3995,14375
766,93,14684
766,1384,9062
766,4800,5290
766,817,14805
766,2855,3084
766,695,9956
766,2964,14249
766,1331,6802
766,986,12222
767,3462,16443
767,4765,16028
767,552,10029
767,4708,8297
767,477,14975
767,3546,660
767,2811,10360
767,3981,9362
767,472,14542
768,705,16622
768,163,15474
768,1707,4757
768,2881,16396
768,2625,3069
768,818,1756
768,106,15185
768,4240,14175
768,3501,17382
768,4667,7875
768,3998,5452
768,1590,1602
768,1864,2174
768,3093,11949
768,3815,1460
768,2766,1904
768,3676,3313
769,4918,16791
769,4560,17252
769,4827,5701
769,4911,10952
769,2576,10400
769,3899,8086
769,2887,16920
769,1413,9773
769,1610,3762
769,1530,10168
769,2095,281
769,4678,2419
769,3041,13402
769,544,2632
769,2141,17504
769,2354,15197
769,4888,16183
769,800,5335
770,1858,15175
770,4837,8922
770,4906,17541
770,2974,8272
770,315,17367
770,1434,14255
771,4818,7308
771,4189,1650
771,489,10181
771,1727,12420
771,3173,4369
771,1100,11390
771,3839,5809
771,3256,15545
771,2802,7801
771,1534,15892
771,3818,10971
771,1809,6356
772,2685,6471
772,695,7710
772,4448,2221
772,908,3774
772,2725,9977
772,4539,9631
772,4244,3379
772,4230,17628
772,2056,10030
772,4107,17807
772,806,12246
772,1652,12121
772,3965,14092
772,548,12636
772,2868,3637
772,4254,17770
772,512,6988
772,2539,16525
773,3509,3478
773,3621,11341
773,699,6673
773,3889,8696
773,2999,12323
773,3393,17734
773,3585,13641
773,223,1303
773,2044,9734
773,3384,16444
774,3564,7071
774,648,9641
774,1042,17554
774,1995,10086
774,2615,7370
774,4706,1711
774,3257,15181
774,4382,3176
774,2783,13220
774,632,4385
774,1954,3155
774,945,9352
774,2143,7749
774,3460,8196
774,288,2611
774,459,4020
775,3756,2385
775,474,3616
775,3710,13346
775,3203,15750
775,2068,15637
775,912,13637
775,3865,11010
775,1884,16633
775,4473,7971
775,1877,1903
775,4546,13622
775,4173,2220
775,3293,15549
775,4318,2793
775,3182,2774
775,790,13829
776,3406,1788
776,4596,5563
776,263,6105
776,463,14298
776,3699,5514
776,4136,8324
776,3721,14041
776,897,8683
776,876,9077
776,1223,15812
776,3305,6318
776,4855,5047
777,3245,7895
777,752,7
777,983,17569
777,4393,8254
777,266,7173
777,2890,341
777,3768,10305
777,1738,15237
777,4861,17325
777,2867,11585
777,2132,5016
777,4056,6910
777,3164,9146
777,4513,1150
777,59,7318
778,1510,12953
778,1126,8660
778,1405,17086
778,3968,17457
778,2957,9414
778,492,4554
779,1354,12595
779,743,15060
779,4340,11282
779,2510,753
779,854,4137
779,1705,5739
779,283,15294
780,3544,12062
780,3957,10682
780,3846,10984
780,2208,5362
780,874,15894
780,584,8631
780,1990,7232
780,3013,10090
780,2530,11514
780,3461,10297
780,805,1079
780,4955,7719
780,2253,3478
780,1729,13763
780,3047,8001
780,4881,4927
780,3786,9902
781,4913,12174
781,1267,2839
781,2411,12577
781,1199,14351
781,56,12027
781,706,11779
782,3826,9157
782,1562,151
782,1985,7924
782,936,10690
782,2438,12590
782,4769,3572
782,852,14967
782,3861,1335
782,3964,10284
782,98,11300
782,627,15873
782,4771,10810
782,4013,11482
783,1981,16427
783,1943,3564
783,726,15313
783,3157,1657
783,800,16611
783,643,7777
783,3400,16038
783,4484,9882
783,4646,15128
783,1710,7314
783,654,6215
783,4113,7971
783,771,6046
783,2872,16932
783,1324,4936
784,1988,34
784,1962,14085
784,1565,4441
784,524,8227
784,2036,3462
784,2397,7194
784,3537,17264
784,4364,13863
784,272,11532
784,2602,7308
784,1930,4948
784,639,11997
784,3400,16418
784,750,6928
784,3308,13679
784,4604,10417
784,1487,11918
785,1519,7471
785,2804,16672
785,4855,2126
785,4653,9139
785,4721,3824
785,4058,13472
785,1399,16931
785,335,11878
785,140,17933
785,3888,17119
785,838,11425
785,798,10499
785,4866,15509
785,3235,12356
785,594,9835
786,2805,8212
786,881,4002
786,943,15177
786,2456,16818
786,1760,4556
786,1918,13015
786,3424,851
786,1826,10108
786,1280,5021
786,147,12668
786,4539,4834
786,3532,13221
786,1671,9717
786,1102,6217
786,1799,13659
787,1701,16794
787,3714,5080
787,2482,16343
787,2099,14733
787,4547,16002
787,1196,2520
788,1604,6370
788,3790,8865
788,2943,17113
788,1017,12567
788,1395,13318
788,4958,5325
788,3123,4709
788,3731,3306
788,4728,10223
788,2126,10178
788,2109,8118
788,4772,17164
788,19,3175
788,3357,11463
788,3469,13694
788,3224,17914
788,212,14785
788,3745,4910
788,4898,6992
788,3938,17579
788,45,5855
789,3111,5067
789,3084,667
789,337,4108
789,3296,14295
789,3774,16505
789,753,939
789,3953,8814
789,1135,14189
789,4695,13873
789,3478,4460
789,2837,15774
789,715,5730
789,4544,10077
790,3737,4665
790,3171,7364
790,4684,2239
790,4274,17388
790,3179,13738
790,4582,10112
790,64,10432
790,2465,5195
790,4997,10415
790,4742,13629
790,3395,12990
790,3419,7992
791,739,12982
791,1668,5170
791,1840,17966
791,4174,15052
791,4355,4444
791,4545,5197
791,3928,13173
791,4400,12413
791,2322,7466
791,1911,7039
791,1777,12737
791,3519,17092
791,4989,6993
791,4044,3467
791,3316,11014
791,2965,210
791,3010,269
792,1417,11935
792,4125,9337
792,3442,1599
792,2075,6452
792,231,3065
792,1512,1654
792,1453,15048
792,4322,529
792,2337,5729
792,838,2702
792,4552,10537
792,1004,8640
792,870,5939
792,742,4185
792,593,8463
792,2623,1042
792,971,11746
793,3118,17888
793,4765,17577
793,1982,6381
794,4073,2001
794,1854,8369
794,2647,13351
794,1689,576
794,4752,9023
794,3654,3797
794,496,13927
794,2107,3818
794,428,7640
794,4849,15507
794,3265,14827
794,839,15700
794,2925,11943
794,2250,400
794,2357,14477
794,2128,1816
794,659,11513
795,1101,2506
795,1433,954
795,2817,10529
795,4826,15914
795,3930,14429
795,1604,11680
795,3255,10726
795,4478,10094
795,2105,4797
795,760,10552
796,4544,7987
796,1335,11570
796,870,15597
796,1875,8156
796,2704,844
796,3306,17543
796,1889,12748
796,1377,9229
796,4232,1339
796,4572,3961
796,3050,9620
797,13,7939
797,4976,5331
797,2784,6793
797,2163,10492
797,4904,5368
797,1510,4928
797,1622,12916
797,2132,5041
797,3992,16006
797,4983,17514
797,4150,3926
797,4360,1795
798,981,17353
798,536,4439
798,605,7617
798,4626,9407
798,3642,15062
798,2872,8689
798,4575,14041
798,105,10727
798,2543,5630
798,1340,11787
799,4509,17983
799,2202,16928
799,4584,13826
799,3592,5946
799,4616,12462
799,3348,11243
799,3428,3782
799,3349,8450
799,1962,2998
799,1318,1078
799,3229,13931
799,2028,15796
799,1021,4764
799,1933,16011
799,2636,16820
799,4314,615
799,1328,4773
800,4841,289
800,428,10921
800,41,4927
800,1017,6403
800,2366,6307
800,4643,17527
800,3395,9533
800,951,7309
800,3200,11138
800,1310,13927
800,3128,9750
800,1291,7103
800,80,15969
800,4373,15719
800,2019,242
801,3861,5695
801,2423,15838
801,4912,6069
801,3033,418
801,4002,10392
801,3883,4138
801,155,10945
801,3800,7897
801,4543,14199
801,1930,14555
801,3335,9918
801,2180,16234
801,2980,919
801,1303,4012
802,2895,17288
802,689,763
802,647,17741
802,3596,4938
802,3110,16802
802,4776,3779
802,3731,10630
802,4688,967
802,399,1486
802,2057,317
802,3095,17606
802,4793,14033
802,3859,13476
803,1066,8097
803,566,12011
803,435,6124
803,87,371
803,102,11143
803,4321,1552
803,2863,3449
803,1388,4995
804,4092,13673
804,4273,8881
804,2508,13371
804,2754,17446
804,955,515
804,915,14141
804,4623,15142
804,3199,2165
804,3961,11153
804,379,5014
804,62,6403
804,4571,7445
804,2318,6675
804,2985,6968
804,3323,15063
804,2818,12196
804,4986,4483
804,476,13526
804,544,17107
805,2392,17523
805,996,5179
805,4821,16737
805,1717,17121
805,1230,7798
805,3057,15112
805,3031,9489
805,4834,11784
805,905,14610
805,2891,15135
805,1641,566
805,4743,3394
805,4856,9728
806,2131,8815
806,2295,16302
806,3725,9083
806,1258,166
806,3691,13643
806,1736,5189
806,1043,17212
806,4515,8431
806,1483,3729
806,3328,5737
806,1886,12856
807,3920,15296
807,1594,2817
807,893,1277
807,1533,8052
807,1174,17811
807,1423,11625
807,638,3404
807,1513,8126
807,4038,4297
807,17,8466
807,476,17920
808,2172,6991
808,631,5685
808,1630,17060
808,1256,9083
808,3675,2491
808,1480,12553
808,60,2288
808,2462,4305
808,1358,7632
808,82,16394
808,3487,8991
808,4153,9104
808,1326,9734
809,3867,12020
809,4527,13259
809,4595,17461
809,1872,12063
809,2403,10454
809,3873,5945
809,975,9924
809,658,12487
809,1182,5040
809,3090,12179
810,634,9903
810,3286,15406
810,2320,7815
810,3653,4077
810,1078,4941
810,1575,8583
810,552,16065
810,1749,9196
810,4402,4264
810,2135,4757
810,4241,7221
810,3651,164
810,4370,14486
810,4063,12075
810,4715,16503
810,900,8669
811,2434,7060
811,223,15977
811,4748,8446
812,4462,5403
812,1910,13914
812,4868,9834
812,4673,12661
812,978,14731
812,4283,15460
812,3128,11912
812,4391,11167
812,2944,13139
812,1235,16363
812,1667,7936
812,373,11967
812,4654,12684
812,3882,17819
813,2878,5397
813,3700,14607
813,3878,13632
813,2412,2278
813,3261,13719
813,1272,10663
813,3396,2101
813,4087,11014
813,115,8676
813,496,4486
814,4018,15918
814,1543,14487
814,3413,12223
814,1710,10778
814,254,486
814,1670,10655
814,1127,16542
814,2249,17126
814,67,15655
814,741,1697
814,4063,4974
814,395,3999
815,3194,4067
815,2658,8673
815,4930,16473
815,4532,10453
815,4319,5017
815,2927,767
816,1376,10878
816,114,5609
816,2879,9889
816,3606,4530
816,2275,13257
816,1597,16076
816,3112,6586
816,3925,17668
816,1087,13903
816,2982,14491
816,3056,8463
816,3097,12320
816,4948,2019
817,167,12546
817,2258,10959
817,1319,14049
817,1483,12873
817,3487,1624
817,2775,15631
817,2779,9703
817,738,13719
817,3195,7067
817,232,180
817,834,12406
817,1824,9792
817,1476,2153
817,1946,12043
817,4826,1505
817,545,5263
818,80,6672
818,1407,5975
818,3785,13133
818,561,8664
818,1456,379
818,1853,14027
818,4972,1621
818,2357,13150
818,3702,6460
819,1162,4172
819,450,17181
819,4021,1449
819,3454,8040
819,1255,3294
819,1881,7889
819,3437,12736
819,1985,2601
820,2526,13920
820,4527,6060
820,1223,8797
820,4971,13228
820,4774,4235
820,3761,3781
820,4140,15996
820,1148,13680
820,2359,13695
820,4328,8451
820,1364,6128
820,3069,487
820,3378,2697
820,2719,8792
820,404,8228
821,4969,17559
821,1039,10501
821,4369,5461
821,1327,10274
821,4355,10780
821,2769,4735
821,3310,11980
821,2910,2206
821,3227,2240
821,2141,15740
821,3989,1518
821,3768,8462
821,3359,13647
822,4392,15575
822,1164,1432
822,1269,6527
822,1819,7676
822,3982,3871
822,1449,1894
822,619,10315
822,1239,10208
822,3231,7460
822,62,5194
822,2236,17660
822,3181,9484
822,2995,8164
822,1144,8036
823,4099,11461
823,364,16080
823,3725,7723
823,4782,4936
823,2349,16677
823,3313,147
823,2853,10086
823,96,15751
823,715,6101
824,1816,6927
824,390,16042
824,3208,4265
825,3092,6253
825,3165,15751
825,905,8281
825,1343,2170
825,3118,12317
825,4041,13936
825,1218,6728
825,4029,3561
825,2387,16063
825,4967,7510
825,3809,14235
825,186,11681
825,4418,6387
825,1147,1946
825,3329,4803
825,892,12273
826,3323,9509
826,79,4725
826,4567,17451
826,4674,9639
826,2310,2302
826,745,2740
826,1712,1530
827,3796,5999
827,1962,957
827,1984,10220
827,1497,1922
827,3999,17344
827,1052,16912
827,940,13029
827,1200,2733
828,557,7699
828,2188,6276
828,4381,13824
828,582,7248
828,1937,8414
828,3126,17191
829,1330,16246
829,344,17917
829,3356,9442
829,4034,10305
829,4388,6356
829,252,737
829,2330,6405
829,4045,14665
829,2617,7141
829,2509,6215
829,1472,5542
829,4901,11228
830,4304,1716
830,3816,4269
830,3780,17364
830,1750,17008
830,810,3666
830,4534,9417
830,4414,12414
830,2028,7500
830,3727,9064
830,586,6287
830,3357,17523
830,711,11292
830,4848,15474
831,2548,17553
831,4703,11252
831,3836,8853
831,3878,9831
831,3730,8830
831,3148,1066
831,845,14139
831,2872,12782
831,1071,11415
831,4109,16545
831,3522,9895
831,4443,12305
831,1204,17053
831,567,15893
831,3870,8606
831,1319,14520
831,1567,12493
832,2240,17995
832,3817,12431
832,992,3477
832,4483,13363
832,1336,10373
832,2212,11131
832,342,5167
832,3952,1450
832,2387,9314
832,3807,2085
832,4802,2518
833,1018,6122
833,2248,7225
833,3436,397
833,2289,8123
833,2189,6774
833,3348,4272
833,4984,16754
833,2538,13591
833,3614,17259
833,3935,17463
833,1685,9303
833,1137,1064
834,4513,4540
834,2230,3247
834,817,6133
834,3949,3924
834,4171,13002
834,2920,3113
834,861,2444
834,459,5040
835,1781,2717
835,1612,13947
835,315,1351
835,4332,11985
835,3656,2611
835,353,4549
835,2622,13218
836,4239,13048
836,98,11665
836,3111,15413
836,144,14731
836,2906,15881
836,4653,6661
836,2299,6804
836,3898,12307
837,3174,12923
837,3476,3076
837,1983,17563
837,3474,3177
837,4667,7005
837,811,14235
837,4485,14526
837,328,5080
838,1058,17252
838,2986,11961
838,2068,14116
838,1507,8174
838,2120,15255
838,1023,7136
838,2001,13168
838,4904,14054
838,4234,3294
838,525,11270
838,1541,17390
838,535,2987
838,2743,15043
838,1804,8250
838,3465,6098
838,4975,7660
838,3054,14344
839,1300,11038
839,2937,4616
839,184,13739
839,1124,2128
839,2624,17254
839,4957,16214
839,3307,1455
839,1915,14057
839,2742,14007
839,3691,14472
839,2085,5910
839,978,6367
840,3238,9987
840,884,206
840,4983,426
840,1753,5295
840,3843,5035
840,2547,11199
840,2691,3817
840,3766,15760
840,4856,10148
840,1764,10925
840,1437,4826
841,2399,2162
841,3129,10094
841,4966,4346
841,3521,7170
841,282,2899
841,3245,14659
841,1424,11593
841,3794,4809
841,3933,1209
841,2657,15909
841,4318,6194
841,3100,16842
841,239,425
842,929,657
842,2702,5858
842,3289,5625
842,1265,6013
842,4364,12544
842,3046,8744
842,2957,541
842,2425,3625
842,2169,4551
842,1073,11181
842,4487,21
843,2594,2572
843,3089,172
843,4902,12128
843,1226,2626
843,2992,17376
843,4287,3167
843,2206,14355
843,781,1669
843,393,4009
843,4788,6116
843,233,4494
843,3956,12354
843,4483,12991
843,3272,5658
843,4586,10875
843,1228,10733
843,3629,11118
844,3080,2936
844,4852,12598
844,2580,14321
844,4645,13986
844,1898,14122
844,4471,7389
844,3919,2292
844,2446,3237
844,2869,5405
844,1111,4867
844,2411,4980
844,1929,5127
845,2190,3638
845,1335,5098
845,881,15899
845,1816,17003
845,3895,11785
845,3200,2043
845,348,15603
845,977,933
845,2984,2827
845,4820,5022
845,695,7690
845,916,8061
845,573,5412
845,2080,5928
845,256,891
845,1970,3583
845,725,11360
845,3034,11839
845,3702,834
846,3611,17517
846,3248,3003
846,709,15380
846,2519,15882
846,2899,2093
846,1017,9490
847,1723,11662
847,953,3140
848,3204,1355
848,4938,14673
848,1284,6259
848,2024,14165
848,4295,11849
849,2424,3914
849,4309,5462
849,249,1827
849,764,17603
849,3133,15908
849,2946,5913
849,2304,12255
849,2985,4904
849,374,4504
849,3575,5117
850,209,9706
850,2529,13002
850,1286,7857
850,980,9100
850,701,7293
850,4223,16629
850,1465,10618
850,2811,15597
851,369,6931
851,120,7114
851,4863,11632
851,3487,14879
851,4855,64
851,18,4272
851,2365,15697
851,4506,13343
851,1993,13387
851,4167,11651
851,2520,10834
851,2390,1699
851,828,15421
851,1825,16783
851,317,988
851,4292,1421
851,130,11914
851,2470,4024
851,250,4629
852,1503,8575
852,4907,4996
852,3985,17334
852,4181,4949
852,1569,3125
852,3015,17983
852,138,13059
853,1333,10716
853,3013,13446
853,4167,2213
853,898,96
853,441,9165
853,1080,7152
853,3813,13163
853,2051,12523
853,1520,11406
853,621,8561
853,704,8670
853,3337,6510
853,1666,12028
853,1981,8454
854,1003,5284
854,220,610
854,3413,7695
854,4962,112
854,2086,13689
854,1306,9148
854,2360,16078
855,889,6533
855,3182,1535
855,3613,2874
855,4680,17736
855,4118,5368
855,2308,10746
855,1905,259
855,2333,3152
855,262,15438
855,37,2518
855,3450,16675
855,1770,3990
855,983,15124
855,1654,2568
855,4548,7826
856,2733,2215
856,4582,5686
856,380,5431
856,4041,16325
856,1939,10127
856,1918,3513
856,3931,1049
856,2044,8381
856,4064,2265
856,4290,1187
856,2299,9026
856,3558,9979
856,1497,5402
856,4547,16102
857,855,16366
857,1368,4512
857,50,10558
857,4090,14317
857,900,5655
857,2627,3571
857,4216,11957
857,520,9813
857,3365,4538
857,4641,6317
857,88,4639
857,1770,938
857,3892,11534
857,3185,160
858,2669,7755
858,4389,10195
858,4200,10083
858,2135,4357
858,1373,9810
858,794,11426
858,2455,4621
858,2330,6943
858,4600,11316
858,2071,10435
858,3556,17568
858,2985,2330
858,2116,1783
858,2293,5445
858,202,17815
858,3170,5672
858,3042,3717
858,2910,16806
858,601,13357
858,656,10876
858,4526,3720
859,4793,9582
859,4898,10673
859,3771,14215
859,816,14492
859,2310,9639
859,3378,8695
859,1640,8395
859,586,8271
859,4538,152
859,1214,13432
860,879,9040
860,553,9859
860,3529,8256
860,54,1783
860,4675,4647
860,927,1331
860,2851,2124
860,1915,10851
860,2824,10902
860,3810,11421
860,4592,3656
860,2464,4833
860,2958,6435
860,3187,3900
860,323,13083
860,4154,17872
860,4010,17156
860,1930,2361
860,844,1889
861,3472,15893
861,663,16927
861,4276,15368
861,802,4014
861,2045,12278
861,4979,282
861,2088,4612
861,254,6747
861,1821,4750
861,4142,5570
861,3244,11106
861,2689,3549
862,1546,456
862,1156,16366
862,734,17512
862,1583,14664
862,4517,10139
862,835,14262
862,2642,14962
862,905,78
862,2111,6135
862,4008,3077
862,4719,16598
862,435,16588
863,1913,3006
863,873,13465
863,1579,2705
863,2420,7199
863,2352,1935
863,1654,1167
863,560,1363
863,3162,5917
863,2019,17082
863,4573,1300
863,4055,7927
863,2660,6868
863,3674,8228
863,2545,7903
864,2024,12269
864,2872,8802
864,4824,900
864,3994,5910
864,4699,7251
864,1520,17932
864,4701,6047
864,353,16982
864,4455,13595
864,2929,17989
864,3379,11126
864,4283,4622
864,4938,16655
864,4343,8986
864,3983,9322
864,3862,9287
865,2697,741
865,2830,10616
865,344,8071
865,3521,5220
865,3290,16412
865,1846,1103
865,2172,13061
865,2820,7097
866,57,15731
866,4799,14148
866,4609,8986
866,1101,5291
866,3696,2491
866,1928,15667
866,3332,4958
866,4708,384
866,2946,13031
866,3370,15494
866,1470,11212
866,2007,4192
866,1383,5147
866,4464,8716
867,49,15771
867,2683,13657
867,887,15286
867,1386,1153
867,4924,9243
867,667,1092
867,1251,1079
867,309,16501
867,3107,11435
867,3732,17034
867,2701,16191
867,4564,6232
867,4941,3791
867,723,17310
867,2230,4833
867,4833,17331
868,418,13537
868,2168,10012
868,1453,16213
868,3428,6383
868,4802,1278
868,2747,15860
868,4381,17593
868,3327,7386
868,2929,17500
868,2391,293
868,330,3596
868,4742,12196
868,1435,1699
868,3634,10929
868,1700,9020
868,687,11314
868,907,12624
868,4444,4069
868,3822,180
868,3189,5332
869,3324,11557
869,2919,12226
869,4791,3579
869,821,1706
869,2688,5689
869,2974,6642
869,2700,13651
869,1327,829
869,3077,536
869,360,3317
869,3143,8351
869,4751,8006
869,3650,5608
869,2947,8257
869,1026,7202
869,572,11512
869,2849,7510
869,4311,16515
869,2158,14679
869,27,11120
869,4809,1612
870,3572,17610
870,3165,17310
870,3686,6180
870,4932,4496
870,4578,10145
870,4876,7563
870,2590,12670
870,4267,6587
870,4353,2895
870,4172,11105
870,2671,7828
870,4960,1165
870,856,5578
870,587,15777
870,4466,14811
870,3509,257
870,3690,1461
870,1759,2225
870,4077,2619
871,501,14327
871,3098,15837
871,3030,6321
871,1016,16739
871,2984,5214
871,4098,5030
871,4599,17349
871,1582,15097
871,1911,2013
871,3756,17970
871,951,563
871,486,15171
871,3358,12136
871,1017,6418
871,331,4435
871,4052,2159
871,2181,15890
871,1110,6485
872,2879,9261
872,3045,613
872,3596,15948
872,1758,9045
872,594,2125
872,813,6398
872,916,13327
872,3715,11956
872,481,9
872,487,9788
872,2633,12761
872,3475,8872
872,4515,6056
873,136,17690
873,1651,10250
873,1222,10970
873,3235,15558
873,4949,7018
873,4883,15050
873,2381,5003
873,4243,2929
873,1378,12610
873,2086,16135
873,3419,13141
873,4455,14163
873,202,11002
873,1277,4719
873,3485,14362
873,2387,3084
873,3051,1931
874,4655,13783
874,393,13246
874,434,7539
874,1282,13513
874,2200,13188
874,2665,3842
874,161,4803
874,1118,9291
874,3271,7462
874,3683,16398
874,4740,17889
874,4355,5774
874,701,2362
874,900,10409
875,1729,2507
875,3854,14400
875,200,14130
875,2625,10959
875,1547,14994
875,4017,13011
875,2240,14815
875,1817,6123
875,2748,6571
876,225,14804
876,2399,14943
876,4636,254
876,3181,14535
876,3986,12166
876,4708,4310
876,2782,6700
876,934,6624
876,919,16400
876,3583,12655
876,4498,6824
877,864,4285
877,2576,1269
877,586,10126
877,4945,10513
877,1494,2670
877,1447,650
877,769,14819
877,2057,11477
877,2449,2963
877,4381,1463
878,791,17844
878,4156,5630
878,4120,6199
878,449,233
878,278,13921
878,532,14303
878,2627,11407
878,1074,2574
878,4565,1057
879,2744,2191
879,167,17285
879,4936,7666
879,4444,7549
879,3338,5226
879,3129,11792
880,1137,17739
880,2998,497
880,4775,8278
880,4989,16435
880,2973,15009
880,4728,9113
880,1739,1395
880,3954,10151
880,2739,6595
880,1761,16436
881,4470,6433
881,4165,17248
881,568,11642
881,2822,12857
881,2193,2578
881,2500,12496
881,1712,17150
882,4210,4270
882,841,9323
882,1160,561
882,2718,8294
882,1987,12029
882,2813,15705
882,4489,3728
882,2046,17962
882,4539,3852
882,1006,3118
882,4549,6863
882,3497,2528
882,2777,6295
882,2550,2912
882,203,8247
882,2898,3369
882,2200,7919
882,3424,15239
883,902,10696
883,822,4042
883,3526,15371
883,3825,10691
883,2017,10695
883,4548,4291
883,3254,14893
883,218,15295
883,4595,4933
883,2600,954
883,4604,6095
883,2947,6366
884,4857,13767
884,3206,428
884,1597,13966
884,1358,3844
884,3570,10624
884,2524,12403
884,2272,10603
884,1673,5669
884,4498,4618
884,3027,5098
885,2017,11352
885,158,6115
885,4044,6557
885,2637,11483
885,2325,14285
885,3137,1816
885,4644,15152
885,3067,5514
885,4352,2873
885,3651,14618
885,4818,1758
885,2571,8078
885,4814,798
885,3685,14914
885,1114,3602
885,2734,1629
886,2167,6342
886,4243,10430
886,2320,8470
886,1025,5400
886,2117,13008
886,580,6497
886,142,4182
886,4312,9406
886,4983,4263
886,1233,1544
886,401,13655
886,4913,9459
886,3911,1801
886,800,4260
886,2061,2089
887,2033,8217
887,210,10108
887,3569,7994
887,371,9345
887,3330,3357
887,576,9286
887,1396,15945
887,4328,5636
887,714,17859
887,3844,3667
887,4574,124
888,1429,17969
888,4018,12816
888,2433,1569
888,4026,9371
888,1215,6271
888,878,13058
888,1642,6293
888,3556,2646
888,1946,11278
888,3848,11048
888,4304,10926
888,4213,5531
888,3322,2825
888,746,15252
888,1568,2645
888,4948,11676
888,615,7759
888,800,12733
888,1246,9599
889,359,2073
889,83,9177
889,3720,4617
889,3673,2179
889,2172,2779
889,3627,9543
889,2953,723
889,586,17956
889,1769,8674
889,3294,3245
889,1261,11708
889,2089,9463
889,2504,7737
890,4224,16826
890,1159,9798
890,592,12439
890,3099,12342
890,4344,4558
890,384,14313
890,3531,11895
890,3226,6166
890,868,2635
890,2115,14169
890,3727,17229
890,3055,5281
891,100,10737
891,3094,16173
891,3138,16821
891,1926,16319
891,2163,6950
891,689,15653
891,4258,13809
891,3038,14066
892,2172,11307
892,2702,5137
892,3901,15309
892,3963,8118
892,2679,13120
892,4920,13237
892,1489,3091
892,3099,17591
892,2101,17020
892,3785,18000
892,3368,11366
892,4774,4505
892,2085,14972
892,4612,2497
892,133,7744
892,2191,8858
892,4277,2957
893,4873,4153
893,3021,12271
893,4636,3188
893,2623,10989
893,537,5377
893,1508,715
893,3197,3618
893,1259,9615
893,425,13276
893,509,2429
893,1500,16615
893,3296,1153
893,342,7634
893,3605,9138
894,175,1394
894,3592,1499
894,326,14306
894,1813,1930
894,4795,10507
894,2359,15345
894,57,5031
894,4873,7287
894,176,15814
894,2521,5901
894,3248,4994
894,3345,4892
894,3990,17305
894,2736,3202
894,601,1726
894,3921,7757
895,4582,13346
895,3435,13699
895,2843,11009
895,2781,3306
895,2734,6863
895,4994,8720
895,3969,12867
895,2233,7657
895,2925,15660
895,3680,14514
895,3244,12153
895,3717,6415
895,2829,12719
895,516,501
895,2421,9887
895,2717,10669
896,209,16024
896,3209,10070
896,3861,3923
896,3115,17979
896,708,6426
896,3772,1770
896,3578,10500
